feature	u	v	sig_level	power	estimated_sample_size
Cytoplasm_Texture_Correlation_RFP_3_00_256	1	240	4.17362270450751e-05	0.8	226.812556891357
Cytoplasm_Texture_Correlation_RFP_3_01_256	1	240	4.17362270450751e-05	0.8	810.913258927105
Cytoplasm_Texture_Correlation_RFP_3_02_256	1	240	4.17362270450751e-05	0.8	2861.10853128287
Cytoplasm_Texture_Correlation_RFP_3_03_256	1	240	4.17362270450751e-05	0.8	694.478987775493
Cytoplasm_Texture_DifferenceEntropy_DAPI_3_00_256	1	240	4.17362270450751e-05	0.8	73.2578989992299
Cytoplasm_Texture_DifferenceEntropy_DAPI_3_01_256	1	240	4.17362270450751e-05	0.8	89.736901458416
Cytoplasm_Texture_DifferenceEntropy_DAPI_3_02_256	1	240	4.17362270450751e-05	0.8	76.7086075886447
Cytoplasm_Texture_DifferenceEntropy_DAPI_3_03_256	1	240	4.17362270450751e-05	0.8	69.2307271689693
Cytoplasm_Texture_DifferenceEntropy_GFP_3_00_256	1	240	4.17362270450751e-05	0.8	355.750308683206
Cytoplasm_Texture_DifferenceEntropy_GFP_3_01_256	1	240	4.17362270450751e-05	0.8	313.303432126922
Cytoplasm_Texture_DifferenceEntropy_GFP_3_02_256	1	240	4.17362270450751e-05	0.8	294.77595403968
Cytoplasm_Texture_DifferenceEntropy_GFP_3_03_256	1	240	4.17362270450751e-05	0.8	220.830511895067
Cytoplasm_Texture_DifferenceEntropy_RFP_3_00_256	1	240	4.17362270450751e-05	0.8	588.925728229958
Cytoplasm_Texture_DifferenceEntropy_RFP_3_01_256	1	240	4.17362270450751e-05	0.8	858.646225899314
Cytoplasm_Texture_DifferenceEntropy_RFP_3_02_256	1	240	4.17362270450751e-05	0.8	1144.09051814629
Cytoplasm_Texture_DifferenceEntropy_RFP_3_03_256	1	240	4.17362270450751e-05	0.8	1372.96334104535
Cytoplasm_Texture_DifferenceVariance_DAPI_3_00_256	1	240	4.17362270450751e-05	0.8	80.8764519912549
Cytoplasm_Texture_DifferenceVariance_DAPI_3_01_256	1	240	4.17362270450751e-05	0.8	80.8741984577474
Cytoplasm_Texture_DifferenceVariance_DAPI_3_02_256	1	240	4.17362270450751e-05	0.8	81.2128062178968
Cytoplasm_Texture_DifferenceVariance_DAPI_3_03_256	1	240	4.17362270450751e-05	0.8	76.2569887847484
Cytoplasm_Texture_DifferenceVariance_GFP_3_00_256	1	240	4.17362270450751e-05	0.8	580.511597128542
Cytoplasm_Texture_DifferenceVariance_GFP_3_01_256	1	240	4.17362270450751e-05	0.8	380.910793375769
Cytoplasm_Texture_DifferenceVariance_GFP_3_02_256	1	240	4.17362270450751e-05	0.8	522.435467279642
Cytoplasm_Texture_DifferenceVariance_GFP_3_03_256	1	240	4.17362270450751e-05	0.8	344.002324450499
Cytoplasm_Texture_DifferenceVariance_RFP_3_00_256	1	240	4.17362270450751e-05	0.8	4151.47532816755
Cytoplasm_Texture_DifferenceVariance_RFP_3_01_256	1	240	4.17362270450751e-05	0.8	3674.73722372502
Cytoplasm_Texture_DifferenceVariance_RFP_3_02_256	1	240	4.17362270450751e-05	0.8	6765.56826388071
Cytoplasm_Texture_DifferenceVariance_RFP_3_03_256	1	240	4.17362270450751e-05	0.8	35110.3966052621
Cytoplasm_Texture_Entropy_DAPI_3_00_256	1	240	4.17362270450751e-05	0.8	78.7013960147489
Cytoplasm_Texture_Entropy_DAPI_3_01_256	1	240	4.17362270450751e-05	0.8	82.5730681899154
Cytoplasm_Texture_Entropy_DAPI_3_02_256	1	240	4.17362270450751e-05	0.8	78.6865859499536
Cytoplasm_Texture_Entropy_DAPI_3_03_256	1	240	4.17362270450751e-05	0.8	77.9125813938746
Cytoplasm_Texture_Entropy_GFP_3_00_256	1	240	4.17362270450751e-05	0.8	130.554559295986
Cytoplasm_Texture_Entropy_GFP_3_01_256	1	240	4.17362270450751e-05	0.8	128.782151340423
Cytoplasm_Texture_Entropy_GFP_3_02_256	1	240	4.17362270450751e-05	0.8	126.406307235379
Cytoplasm_Texture_Entropy_GFP_3_03_256	1	240	4.17362270450751e-05	0.8	116.437940402072
Cytoplasm_Texture_Entropy_RFP_3_00_256	1	240	4.17362270450751e-05	0.8	617.738645489138
Cytoplasm_Texture_Entropy_RFP_3_01_256	1	240	4.17362270450751e-05	0.8	646.784917040456
Cytoplasm_Texture_Entropy_RFP_3_02_256	1	240	4.17362270450751e-05	0.8	725.658593207033
Cytoplasm_Texture_Entropy_RFP_3_03_256	1	240	4.17362270450751e-05	0.8	865.300642520123
Cytoplasm_Texture_InfoMeas1_DAPI_3_00_256	1	240	4.17362270450751e-05	0.8	113.4039956204
Cytoplasm_Texture_InfoMeas1_DAPI_3_01_256	1	240	4.17362270450751e-05	0.8	110.117736915422
Cytoplasm_Texture_InfoMeas1_DAPI_3_02_256	1	240	4.17362270450751e-05	0.8	114.876192010412
Cytoplasm_Texture_InfoMeas1_DAPI_3_03_256	1	240	4.17362270450751e-05	0.8	152.689408800923
Cytoplasm_Texture_InfoMeas1_GFP_3_00_256	1	240	4.17362270450751e-05	0.8	974.150393176857
Cytoplasm_Texture_InfoMeas1_GFP_3_01_256	1	240	4.17362270450751e-05	0.8	1947.1232539
Cytoplasm_Texture_InfoMeas1_GFP_3_02_256	1	240	4.17362270450751e-05	0.8	719.467099149357
Cytoplasm_Texture_InfoMeas1_GFP_3_03_256	1	240	4.17362270450751e-05	0.8	348.34208377894
Cytoplasm_Texture_InfoMeas1_RFP_3_00_256	1	240	4.17362270450751e-05	0.8	508.645077138604
Cytoplasm_Texture_InfoMeas1_RFP_3_01_256	1	240	4.17362270450751e-05	0.8	2184.42106322951
Cytoplasm_Texture_InfoMeas1_RFP_3_02_256	1	240	4.17362270450751e-05	0.8	2625.6092297467
Cytoplasm_Texture_InfoMeas1_RFP_3_03_256	1	240	4.17362270450751e-05	0.8	412.767950700963
Cytoplasm_Texture_InfoMeas2_DAPI_3_00_256	1	240	4.17362270450751e-05	0.8	76.3901614186679
Cytoplasm_Texture_InfoMeas2_DAPI_3_01_256	1	240	4.17362270450751e-05	0.8	70.6849509195685
Cytoplasm_Texture_InfoMeas2_DAPI_3_02_256	1	240	4.17362270450751e-05	0.8	74.243868423055
Cytoplasm_Texture_InfoMeas2_DAPI_3_03_256	1	240	4.17362270450751e-05	0.8	86.5483803404994
Cytoplasm_Texture_InfoMeas2_GFP_3_00_256	1	240	4.17362270450751e-05	0.8	258.759291863751
Cytoplasm_Texture_InfoMeas2_GFP_3_01_256	1	240	4.17362270450751e-05	0.8	481.732801593896
Cytoplasm_Texture_InfoMeas2_GFP_3_02_256	1	240	4.17362270450751e-05	0.8	385.950429900566
Cytoplasm_Texture_InfoMeas2_GFP_3_03_256	1	240	4.17362270450751e-05	0.8	304.526407214101
Cytoplasm_Texture_InfoMeas2_RFP_3_00_256	1	240	4.17362270450751e-05	0.8	391.567612951502
Cytoplasm_Texture_InfoMeas2_RFP_3_01_256	1	240	4.17362270450751e-05	0.8	1002.75757171472
Cytoplasm_Texture_InfoMeas2_RFP_3_02_256	1	240	4.17362270450751e-05	0.8	1261.07140818734
Cytoplasm_Texture_InfoMeas2_RFP_3_03_256	1	240	4.17362270450751e-05	0.8	512.82032311034
Cytoplasm_Texture_InverseDifferenceMoment_DAPI_3_00_256	1	240	4.17362270450751e-05	0.8	89.0409451562832
Cytoplasm_Texture_InverseDifferenceMoment_DAPI_3_01_256	1	240	4.17362270450751e-05	0.8	107.100705431293
Cytoplasm_Texture_InverseDifferenceMoment_DAPI_3_02_256	1	240	4.17362270450751e-05	0.8	89.6056907000273
Cytoplasm_Texture_InverseDifferenceMoment_DAPI_3_03_256	1	240	4.17362270450751e-05	0.8	84.9529017913659
Cytoplasm_Texture_InverseDifferenceMoment_GFP_3_00_256	1	240	4.17362270450751e-05	0.8	110.088392243786
Cytoplasm_Texture_InverseDifferenceMoment_GFP_3_01_256	1	240	4.17362270450751e-05	0.8	103.311514818859
Cytoplasm_Texture_InverseDifferenceMoment_GFP_3_02_256	1	240	4.17362270450751e-05	0.8	104.441662410116
Cytoplasm_Texture_InverseDifferenceMoment_GFP_3_03_256	1	240	4.17362270450751e-05	0.8	90.1343236024844
Cytoplasm_Texture_InverseDifferenceMoment_RFP_3_00_256	1	240	4.17362270450751e-05	0.8	3132.56634563564
Cytoplasm_Texture_InverseDifferenceMoment_RFP_3_01_256	1	240	4.17362270450751e-05	0.8	4163.3741837633
Cytoplasm_Texture_InverseDifferenceMoment_RFP_3_02_256	1	240	4.17362270450751e-05	0.8	7851.06660268868
Cytoplasm_Texture_InverseDifferenceMoment_RFP_3_03_256	1	240	4.17362270450751e-05	0.8	29396.1255810214
Cytoplasm_Texture_SumAverage_DAPI_3_00_256	1	240	4.17362270450751e-05	0.8	73.9911030622743
Cytoplasm_Texture_SumAverage_DAPI_3_01_256	1	240	4.17362270450751e-05	0.8	72.5052508137462
Cytoplasm_Texture_SumAverage_DAPI_3_02_256	1	240	4.17362270450751e-05	0.8	72.7798705549608
Cytoplasm_Texture_SumAverage_DAPI_3_03_256	1	240	4.17362270450751e-05	0.8	75.2650133215002
Cytoplasm_Texture_SumAverage_GFP_3_00_256	1	240	4.17362270450751e-05	0.8	201.457458286887
Cytoplasm_Texture_SumAverage_GFP_3_01_256	1	240	4.17362270450751e-05	0.8	202.032362578366
Cytoplasm_Texture_SumAverage_GFP_3_02_256	1	240	4.17362270450751e-05	0.8	199.824298805941
Cytoplasm_Texture_SumAverage_GFP_3_03_256	1	240	4.17362270450751e-05	0.8	205.106447713214
Cytoplasm_Texture_SumAverage_RFP_3_00_256	1	240	4.17362270450751e-05	0.8	235.277257846194
Cytoplasm_Texture_SumAverage_RFP_3_01_256	1	240	4.17362270450751e-05	0.8	236.363494135551
Cytoplasm_Texture_SumAverage_RFP_3_02_256	1	240	4.17362270450751e-05	0.8	236.919745166166
Cytoplasm_Texture_SumAverage_RFP_3_03_256	1	240	4.17362270450751e-05	0.8	241.954076580861
Cytoplasm_Texture_SumEntropy_DAPI_3_00_256	1	240	4.17362270450751e-05	0.8	79.9986926419169
Cytoplasm_Texture_SumEntropy_DAPI_3_01_256	1	240	4.17362270450751e-05	0.8	79.5743986465042
Cytoplasm_Texture_SumEntropy_DAPI_3_02_256	1	240	4.17362270450751e-05	0.8	79.7368304221801
Cytoplasm_Texture_SumEntropy_DAPI_3_03_256	1	240	4.17362270450751e-05	0.8	80.5494572961467
Cytoplasm_Texture_SumEntropy_GFP_3_00_256	1	240	4.17362270450751e-05	0.8	109.574070471426
Cytoplasm_Texture_SumEntropy_GFP_3_01_256	1	240	4.17362270450751e-05	0.8	110.819359145525
Cytoplasm_Texture_SumEntropy_GFP_3_02_256	1	240	4.17362270450751e-05	0.8	108.471869782411
Cytoplasm_Texture_SumEntropy_GFP_3_03_256	1	240	4.17362270450751e-05	0.8	110.146202464413
Cytoplasm_Texture_SumEntropy_RFP_3_00_256	1	240	4.17362270450751e-05	0.8	587.032866683854
Cytoplasm_Texture_SumEntropy_RFP_3_01_256	1	240	4.17362270450751e-05	0.8	590.225151600335
Cytoplasm_Texture_SumEntropy_RFP_3_02_256	1	240	4.17362270450751e-05	0.8	586.288300949137
Cytoplasm_Texture_SumEntropy_RFP_3_03_256	1	240	4.17362270450751e-05	0.8	584.224046209841
Cytoplasm_Texture_SumVariance_DAPI_3_00_256	1	240	4.17362270450751e-05	0.8	2302.23638044327
Cytoplasm_Texture_SumVariance_DAPI_3_01_256	1	240	4.17362270450751e-05	0.8	2323.21031364727
Cytoplasm_Texture_SumVariance_DAPI_3_02_256	1	240	4.17362270450751e-05	0.8	2320.48016682723
Cytoplasm_Texture_SumVariance_DAPI_3_03_256	1	240	4.17362270450751e-05	0.8	2508.23506072597
Cytoplasm_Texture_SumVariance_GFP_3_00_256	1	240	4.17362270450751e-05	0.8	618.727397956739
Cytoplasm_Texture_SumVariance_GFP_3_01_256	1	240	4.17362270450751e-05	0.8	599.554078867118
Cytoplasm_Texture_SumVariance_GFP_3_02_256	1	240	4.17362270450751e-05	0.8	607.963478302326
Cytoplasm_Texture_SumVariance_GFP_3_03_256	1	240	4.17362270450751e-05	0.8	597.419719953278
Cytoplasm_Texture_SumVariance_RFP_3_00_256	1	240	4.17362270450751e-05	0.8	1830.11593632498
Cytoplasm_Texture_SumVariance_RFP_3_01_256	1	240	4.17362270450751e-05	0.8	1779.88567601057
Cytoplasm_Texture_SumVariance_RFP_3_02_256	1	240	4.17362270450751e-05	0.8	1740.73561147966
Cytoplasm_Texture_SumVariance_RFP_3_03_256	1	240	4.17362270450751e-05	0.8	1804.67608929511
Cytoplasm_Texture_Variance_DAPI_3_00_256	1	240	4.17362270450751e-05	0.8	1996.88652871834
Cytoplasm_Texture_Variance_DAPI_3_01_256	1	240	4.17362270450751e-05	0.8	1920.86121515039
Cytoplasm_Texture_Variance_DAPI_3_02_256	1	240	4.17362270450751e-05	0.8	1988.633790909
Cytoplasm_Texture_Variance_DAPI_3_03_256	1	240	4.17362270450751e-05	0.8	2021.6397062416
Cytoplasm_Texture_Variance_GFP_3_00_256	1	240	4.17362270450751e-05	0.8	640.256317954343
Cytoplasm_Texture_Variance_GFP_3_01_256	1	240	4.17362270450751e-05	0.8	636.254004571652
Cytoplasm_Texture_Variance_GFP_3_02_256	1	240	4.17362270450751e-05	0.8	623.610345889176
Cytoplasm_Texture_Variance_GFP_3_03_256	1	240	4.17362270450751e-05	0.8	627.58004385276
Cytoplasm_Texture_Variance_RFP_3_00_256	1	240	4.17362270450751e-05	0.8	1549.66992035067
Cytoplasm_Texture_Variance_RFP_3_01_256	1	240	4.17362270450751e-05	0.8	1599.72054799756
Cytoplasm_Texture_Variance_RFP_3_02_256	1	240	4.17362270450751e-05	0.8	1598.24324925303
Cytoplasm_Texture_Variance_RFP_3_03_256	1	240	4.17362270450751e-05	0.8	1639.71022230535
Cells_AreaShape_Area	1	240	4.17362270450751e-05	0.8	62.212754779782
Cells_AreaShape_BoundingBoxArea	1	240	4.17362270450751e-05	0.8	47.6229388717694
Cells_AreaShape_BoundingBoxMaximum_X	1	240	4.17362270450751e-05	0.8	10033.9050441812
Cells_AreaShape_BoundingBoxMaximum_Y	1	240	4.17362270450751e-05	0.8	5197.16827572079
Cells_AreaShape_BoundingBoxMinimum_X	1	240	4.17362270450751e-05	0.8	5519.49507095415
Cells_AreaShape_BoundingBoxMinimum_Y	1	240	4.17362270450751e-05	0.8	1096.23426369634
Cells_AreaShape_Center_X	1	240	4.17362270450751e-05	0.8	291258.539732155
Cells_AreaShape_Center_Y	1	240	4.17362270450751e-05	0.8	10523.3558703306
Cells_AreaShape_Compactness	1	240	4.17362270450751e-05	0.8	519.460868889686
Cells_AreaShape_ConvexArea	1	240	4.17362270450751e-05	0.8	53.0094672154051
Cells_AreaShape_Eccentricity	1	240	4.17362270450751e-05	0.8	1027.07522649106
Cells_AreaShape_EquivalentDiameter	1	240	4.17362270450751e-05	0.8	66.5405560674544
Cells_AreaShape_EulerNumber	1	240	4.17362270450751e-05	0.8	1106.81131166346
Cells_AreaShape_Extent	1	240	4.17362270450751e-05	0.8	178.100638890731
Cells_AreaShape_FormFactor	1	240	4.17362270450751e-05	0.8	451.694372228584
Cells_AreaShape_MajorAxisLength	1	240	4.17362270450751e-05	0.8	64.3464441023701
Cells_AreaShape_MaxFeretDiameter	1	240	4.17362270450751e-05	0.8	53.9227778766902
Cells_AreaShape_MaximumRadius	1	240	4.17362270450751e-05	0.8	147.296098344137
Cells_AreaShape_MeanRadius	1	240	4.17362270450751e-05	0.8	166.478457728211
Cells_AreaShape_MedianRadius	1	240	4.17362270450751e-05	0.8	193.445843422725
Cells_AreaShape_MinFeretDiameter	1	240	4.17362270450751e-05	0.8	133.981433536287
Cells_AreaShape_MinorAxisLength	1	240	4.17362270450751e-05	0.8	192.575370457517
Cells_AreaShape_Orientation	1	240	4.17362270450751e-05	0.8	12770.3489071684
Cells_AreaShape_Perimeter	1	240	4.17362270450751e-05	0.8	92.3930202300097
Cells_AreaShape_Solidity	1	240	4.17362270450751e-05	0.8	259.965935743709
Cells_AreaShape_Zernike_0_0	1	240	4.17362270450751e-05	0.8	182.428688849495
Cells_AreaShape_Zernike_1_1	1	240	4.17362270450751e-05	0.8	665.250803592056
Cells_AreaShape_Zernike_2_0	1	240	4.17362270450751e-05	0.8	232.324000968423
Cells_AreaShape_Zernike_2_2	1	240	4.17362270450751e-05	0.8	746.752658021033
Cells_AreaShape_Zernike_3_1	1	240	4.17362270450751e-05	0.8	422.543169394201
Cells_AreaShape_Zernike_3_3	1	240	4.17362270450751e-05	0.8	1361.70747266592
Cells_AreaShape_Zernike_4_0	1	240	4.17362270450751e-05	0.8	628.581363990651
Cells_AreaShape_Zernike_4_2	1	240	4.17362270450751e-05	0.8	3492.51850511485
Cells_AreaShape_Zernike_4_4	1	240	4.17362270450751e-05	0.8	1243.12389714167
Cells_AreaShape_Zernike_5_1	1	240	4.17362270450751e-05	0.8	398.353245242809
Cells_AreaShape_Zernike_5_3	1	240	4.17362270450751e-05	0.8	931.266914521257
Cells_AreaShape_Zernike_5_5	1	240	4.17362270450751e-05	0.8	827.653733577812
Cells_AreaShape_Zernike_6_0	1	240	4.17362270450751e-05	0.8	2647.93334455932
Cells_AreaShape_Zernike_6_2	1	240	4.17362270450751e-05	0.8	1311.38079615949
Cells_AreaShape_Zernike_6_4	1	240	4.17362270450751e-05	0.8	94419.5680447226
Cells_AreaShape_Zernike_6_6	1	240	4.17362270450751e-05	0.8	10795.5138653236
Cells_AreaShape_Zernike_7_1	1	240	4.17362270450751e-05	0.8	9490.64013789854
Cells_AreaShape_Zernike_7_3	1	240	4.17362270450751e-05	0.8	326292.436349915
Cells_AreaShape_Zernike_7_5	1	240	4.17362270450751e-05	0.8	1029.32003784475
Cells_AreaShape_Zernike_7_7	1	240	4.17362270450751e-05	0.8	1856.41494222857
Cells_AreaShape_Zernike_8_0	1	240	4.17362270450751e-05	0.8	11709.9053104298
Cells_AreaShape_Zernike_8_2	1	240	4.17362270450751e-05	0.8	8722.0386885247
Cells_AreaShape_Zernike_8_4	1	240	4.17362270450751e-05	0.8	1719.22384771527
Cells_AreaShape_Zernike_8_6	1	240	4.17362270450751e-05	0.8	1995.44889529512
Cells_AreaShape_Zernike_8_8	1	240	4.17362270450751e-05	0.8	9353.91805655377
Cells_AreaShape_Zernike_9_1	1	240	4.17362270450751e-05	0.8	84274.3173922665
Cells_AreaShape_Zernike_9_3	1	240	4.17362270450751e-05	0.8	44196.9176870842
Cells_AreaShape_Zernike_9_5	1	240	4.17362270450751e-05	0.8	2862.90255319987
Cells_AreaShape_Zernike_9_7	1	240	4.17362270450751e-05	0.8	99767.9255138552
Cells_AreaShape_Zernike_9_9	1	240	4.17362270450751e-05	0.8	2798.69240966278
Cells_Children_Cytoplasm_Count	1	240	4.17362270450751e-05	Cells_Children_Cytoplasm_Count	1
Cells_Correlation_Correlation_DAPI_GFP	1	240	4.17362270450751e-05	0.8	485.703683795128
Cells_Correlation_Correlation_DAPI_RFP	1	240	4.17362270450751e-05	0.8	504.219479787953
Cells_Correlation_Correlation_GFP_RFP	1	240	4.17362270450751e-05	0.8	347.425649910653
Cells_Correlation_Costes_DAPI_GFP	1	240	4.17362270450751e-05	0.8	101.178951608389
Cells_Correlation_Costes_DAPI_RFP	1	240	4.17362270450751e-05	0.8	633295.243853424
Cells_Correlation_Costes_GFP_DAPI	1	240	4.17362270450751e-05	0.8	284.428292802267
Cells_Correlation_Costes_GFP_RFP	1	240	4.17362270450751e-05	0.8	283.572375196735
Cells_Correlation_Costes_RFP_DAPI	1	240	4.17362270450751e-05	0.8	126.400216649344
Cells_Correlation_Costes_RFP_GFP	1	240	4.17362270450751e-05	Cells_Correlation_Costes_RFP_GFP	1
Cells_Correlation_K_DAPI_GFP	1	240	4.17362270450751e-05	0.8	89.4559430194852
Cells_Correlation_K_DAPI_RFP	1	240	4.17362270450751e-05	0.8	105.376655656827
Cells_Correlation_K_GFP_DAPI	1	240	4.17362270450751e-05	0.8	73.4193824120427
Cells_Correlation_K_GFP_RFP	1	240	4.17362270450751e-05	0.8	606.131178293615
Cells_Correlation_K_RFP_DAPI	1	240	4.17362270450751e-05	0.8	110.909475347227
Cells_Correlation_K_RFP_GFP	1	240	4.17362270450751e-05	0.8	1024.40173554223
Cells_Correlation_Manders_DAPI_GFP	1	240	4.17362270450751e-05	0.8	1008.46801322805
Cells_Correlation_Manders_DAPI_RFP	1	240	4.17362270450751e-05	0.8	7658.626768334
Cells_Correlation_Manders_GFP_DAPI	1	240	4.17362270450751e-05	0.8	457.43393654289
Cells_Correlation_Manders_GFP_RFP	1	240	4.17362270450751e-05	0.8	4375.86602417908
Cells_Correlation_Manders_RFP_DAPI	1	240	4.17362270450751e-05	0.8	369.899458372427
Cells_Correlation_Manders_RFP_GFP	1	240	4.17362270450751e-05	0.8	69.2550666976823
Cells_Correlation_Overlap_DAPI_GFP	1	240	4.17362270450751e-05	0.8	1288.06454186548
Cells_Correlation_Overlap_DAPI_RFP	1	240	4.17362270450751e-05	0.8	7820.37304620169
Cells_Correlation_Overlap_GFP_RFP	1	240	4.17362270450751e-05	0.8	589.316035800301
Cells_Correlation_RWC_DAPI_GFP	1	240	4.17362270450751e-05	0.8	56.7051657052688
Cells_Correlation_RWC_DAPI_RFP	1	240	4.17362270450751e-05	0.8	43.6417453079583
Cells_Correlation_RWC_GFP_DAPI	1	240	4.17362270450751e-05	0.8	255.75301167864
Cells_Correlation_RWC_GFP_RFP	1	240	4.17362270450751e-05	0.8	743.326208548846
Cells_Correlation_RWC_RFP_DAPI	1	240	4.17362270450751e-05	0.8	231.055097455888
Cells_Correlation_RWC_RFP_GFP	1	240	4.17362270450751e-05	0.8	75.7437197480277
Cells_Granularity_10_DAPI	1	240	4.17362270450751e-05	0.8	384.474034356338
Cells_Granularity_10_GFP	1	240	4.17362270450751e-05	0.8	1034.49345520872
Cells_Granularity_10_RFP	1	240	4.17362270450751e-05	0.8	697.290931840195
Cells_Granularity_11_DAPI	1	240	4.17362270450751e-05	0.8	633.837920827283
Cells_Granularity_11_GFP	1	240	4.17362270450751e-05	0.8	1918.32120022679
Cells_Granularity_11_RFP	1	240	4.17362270450751e-05	0.8	2262.40552329747
Cells_Granularity_12_DAPI	1	240	4.17362270450751e-05	0.8	442.735860567973
Cells_Granularity_12_GFP	1	240	4.17362270450751e-05	0.8	14108.0799870805
Cells_Granularity_12_RFP	1	240	4.17362270450751e-05	0.8	863.756305669098
Cells_Granularity_13_DAPI	1	240	4.17362270450751e-05	0.8	802.094028358164
Cells_Granularity_13_GFP	1	240	4.17362270450751e-05	0.8	10744.7460971128
Cells_Granularity_13_RFP	1	240	4.17362270450751e-05	0.8	830.543862870996
Cells_Granularity_14_DAPI	1	240	4.17362270450751e-05	0.8	433.298569769511
Cells_Granularity_14_GFP	1	240	4.17362270450751e-05	0.8	2843.17126314593
Cells_Granularity_14_RFP	1	240	4.17362270450751e-05	0.8	3545.93334349025
Cells_Granularity_15_DAPI	1	240	4.17362270450751e-05	0.8	1667.00038825096
Cells_Granularity_15_GFP	1	240	4.17362270450751e-05	0.8	1116.24224521662
Cells_Granularity_15_RFP	1	240	4.17362270450751e-05	0.8	1358.37662506553
Cells_Granularity_16_DAPI	1	240	4.17362270450751e-05	0.8	2966.39503575145
Cells_Granularity_16_GFP	1	240	4.17362270450751e-05	0.8	572.726206718195
Cells_Granularity_16_RFP	1	240	4.17362270450751e-05	0.8	622.56319168445
Cells_Granularity_1_DAPI	1	240	4.17362270450751e-05	0.8	45.7427589764198
Cells_Granularity_1_GFP	1	240	4.17362270450751e-05	0.8	174.771671973002
Cells_Granularity_1_RFP	1	240	4.17362270450751e-05	0.8	66.3383889216015
Cells_Granularity_2_DAPI	1	240	4.17362270450751e-05	0.8	90.7362788467401
Cells_Granularity_2_GFP	1	240	4.17362270450751e-05	0.8	676.729603315429
Cells_Granularity_2_RFP	1	240	4.17362270450751e-05	0.8	605.563288238612
Cells_Granularity_3_DAPI	1	240	4.17362270450751e-05	0.8	144.821971824457
Cells_Granularity_3_GFP	1	240	4.17362270450751e-05	0.8	543.966238698865
Cells_Granularity_3_RFP	1	240	4.17362270450751e-05	0.8	327.616281316314
Cells_Granularity_4_DAPI	1	240	4.17362270450751e-05	0.8	2396.50925587027
Cells_Granularity_4_GFP	1	240	4.17362270450751e-05	0.8	1109.25954758045
Cells_Granularity_4_RFP	1	240	4.17362270450751e-05	0.8	667.920986905061
Cells_Granularity_5_DAPI	1	240	4.17362270450751e-05	0.8	592.45408426941
Cells_Granularity_5_GFP	1	240	4.17362270450751e-05	0.8	1255.74280435142
Cells_Granularity_5_RFP	1	240	4.17362270450751e-05	0.8	1840.58893679683
Cells_Granularity_6_DAPI	1	240	4.17362270450751e-05	0.8	620.661849421325
Cells_Granularity_6_GFP	1	240	4.17362270450751e-05	0.8	1279.84793304219
Cells_Granularity_6_RFP	1	240	4.17362270450751e-05	0.8	1196.24346049355
Cells_Granularity_7_DAPI	1	240	4.17362270450751e-05	0.8	168.210930031146
Cells_Granularity_7_GFP	1	240	4.17362270450751e-05	0.8	962.158644841964
Cells_Granularity_7_RFP	1	240	4.17362270450751e-05	0.8	2393.53633865382
Cells_Granularity_8_DAPI	1	240	4.17362270450751e-05	0.8	555.991223579923
Cells_Granularity_8_GFP	1	240	4.17362270450751e-05	0.8	524.525000712276
Cells_Granularity_8_RFP	1	240	4.17362270450751e-05	0.8	2236.43862251242
Cells_Granularity_9_DAPI	1	240	4.17362270450751e-05	0.8	440.8426923993
Cells_Granularity_9_GFP	1	240	4.17362270450751e-05	0.8	17656.5635370202
Cells_Granularity_9_RFP	1	240	4.17362270450751e-05	0.8	1556.15878772645
Cells_Intensity_IntegratedIntensityEdge_DAPI	1	240	4.17362270450751e-05	0.8	129.622056280065
Cells_Intensity_IntegratedIntensityEdge_GFP	1	240	4.17362270450751e-05	0.8	2236.37860759555
Cells_Intensity_IntegratedIntensityEdge_RFP	1	240	4.17362270450751e-05	0.8	170.749939599445
Cells_Intensity_IntegratedIntensity_DAPI	1	240	4.17362270450751e-05	0.8	210.840594270765
Cells_Intensity_IntegratedIntensity_GFP	1	240	4.17362270450751e-05	0.8	67.4102577176787
Cells_Intensity_IntegratedIntensity_RFP	1	240	4.17362270450751e-05	0.8	73.8371100546486
Cells_Intensity_LowerQuartileIntensity_DAPI	1	240	4.17362270450751e-05	0.8	40.2696398228184
Cells_Intensity_LowerQuartileIntensity_GFP	1	240	4.17362270450751e-05	0.8	207.518288859999
Cells_Intensity_LowerQuartileIntensity_RFP	1	240	4.17362270450751e-05	0.8	180.893973067471
Cells_Intensity_MADIntensity_DAPI	1	240	4.17362270450751e-05	0.8	534.779294775142
Cells_Intensity_MADIntensity_GFP	1	240	4.17362270450751e-05	0.8	106.058606215385
Cells_Intensity_MADIntensity_RFP	1	240	4.17362270450751e-05	0.8	913.297656690468
Cells_Intensity_MassDisplacement_DAPI	1	240	4.17362270450751e-05	0.8	1419.68794114558
Cells_Intensity_MassDisplacement_GFP	1	240	4.17362270450751e-05	0.8	1343.9721572119
Cells_Intensity_MassDisplacement_RFP	1	240	4.17362270450751e-05	0.8	806.608807624603
Cells_Intensity_MaxIntensityEdge_DAPI	1	240	4.17362270450751e-05	0.8	302.207774030228
Cells_Intensity_MaxIntensityEdge_GFP	1	240	4.17362270450751e-05	0.8	543.229890881947
Cells_Intensity_MaxIntensityEdge_RFP	1	240	4.17362270450751e-05	0.8	338.751781129453
Cells_Intensity_MaxIntensity_DAPI	1	240	4.17362270450751e-05	0.8	71.7757316814931
Cells_Intensity_MaxIntensity_GFP	1	240	4.17362270450751e-05	0.8	401.279466029059
